'2022/8/11/9:13:33',1.259,0.125,0.157,4.2
'2022/8/11/9:22:27',1.242,0.124,0.154,50.0
'2022/8/11/9:22:28',1.241,0.123,0.153,0.0
'2022/8/11/9:22:29',1.241,0.123,0.153,50.0
'2022/8/11/9:22:30',1.242,0.124,0.154,0.0
'2022/8/11/9:22:31',1.241,0.124,0.154,50.0
'2022/8/11/9:22:32',1.240,0.124,0.154,50.0
'2022/8/11/9:22:33',1.242,0.124,0.154,50.0
'2022/8/11/9:22:34',1.241,0.125,0.155,100.0
'2022/8/11/9:22:35',1.241,0.124,0.154,50.0
'2022/8/11/9:22:36',1.242,0.124,0.154,50.0
'2022/8/11/9:22:38',1.241,0.125,0.155,100.0
'2022/8/11/9:22:39',1.241,0.123,0.153,50.0
'2022/8/11/9:22:40',1.241,0.124,0.154,50.0
'2022/8/11/9:22:41',1.241,0.125,0.155,50.0
'2022/8/11/9:22:42',1.241,0.124,0.154,50.0
'2022/8/11/9:22:43',1.242,0.123,0.153,100.0
'2022/8/11/9:22:44',1.241,0.123,0.153,50.0
'2022/8/11/9:22:45',1.241,0.124,0.154,50.0
'2022/8/11/9:22:46',1.242,0.124,0.154,50.0
'2022/8/11/9:22:47',1.240,0.123,0.153,0.0
'2022/8/11/9:22:48',1.241,0.126,0.156,50.0
'2022/8/11/9:22:49',1.242,0.121,0.150,100.0
'2022/8/11/9:22:50',1.241,0.124,0.154,150.0
'2022/8/11/9:22:51',1.242,0.124,0.154,100.0
'2022/8/11/9:22:52',1.240,0.123,0.153,50.0
'2022/8/11/9:22:53',1.241,0.124,0.154,0.0
'2022/8/11/9:22:54',1.241,0.123,0.153,50.0
'2022/8/11/9:22:55',1.241,0.125,0.155,50.0
'2022/8/11/9:22:56',1.242,0.123,0.153,100.0
'2022/8/11/9:22:57',1.242,0.123,0.153,50.0
'2022/8/11/9:22:58',1.241,0.125,0.155,100.0
'2022/8/11/9:23:0',1.242,0.124,0.154,150.0
'2022/8/11/9:23:1',1.241,0.124,0.154,100.0
'2022/8/11/9:23:2',1.241,0.124,0.154,50.0
'2022/8/11/9:23:3',1.241,0.124,0.154,50.0
'2022/8/11/9:23:4',1.241,0.121,0.150,50.0
'2022/8/11/9:23:5',1.240,0.124,0.154,100.0
'2022/8/11/9:23:6',1.241,0.125,0.155,50.0
'2022/8/11/9:23:7',1.241,0.124,0.154,50.0
'2022/8/11/9:23:8',1.241,0.125,0.155,50.0
'2022/8/11/9:23:9',1.240,0.123,0.153,0.0
'2022/8/11/9:23:10',1.240,0.124,0.154,50.0
'2022/8/11/9:23:11',1.241,0.123,0.153,100.0
'2022/8/11/9:23:12',1.241,0.125,0.155,50.0
'2022/8/11/9:23:13',1.241,0.123,0.153,50.0
'2022/8/11/9:23:14',1.241,0.124,0.154,50.0
'2022/8/11/9:23:15',1.241,0.123,0.153,50.0
'2022/8/11/9:23:16',1.240,0.123,0.153,50.0
'2022/8/11/9:23:17',1.240,0.124,0.154,50.0
'2022/8/11/9:23:18',1.240,0.124,0.154,50.0
'2022/8/11/9:23:19',1.241,0.125,0.155,0.0
'2022/8/11/9:23:20',1.241,0.124,0.154,50.0
'2022/8/11/9:23:21',1.241,0.124,0.154,50.0
'2022/8/11/9:23:23',1.240,0.125,0.155,100.0
'2022/8/11/9:23:24',1.241,0.123,0.153,150.0
'2022/8/11/9:23:25',1.241,0.124,0.154,100.0
'2022/8/11/9:23:26',1.240,0.124,0.154,50.0
'2022/8/11/9:23:27',1.240,0.124,0.154,50.0
'2022/8/11/9:23:28',1.239,0.123,0.152,0.0
'2022/8/11/9:23:29',1.240,0.124,0.154,50.0
'2022/8/11/9:23:30',1.240,0.125,0.155,50.0
'2022/8/11/9:23:31',1.241,0.124,0.154,100.0
'2022/8/11/9:23:32',1.240,0.124,0.154,50.0
'2022/8/11/9:23:33',1.240,0.124,0.154,50.0
'2022/8/11/9:23:34',1.240,0.124,0.154,50.0
'2022/8/11/9:23:35',1.239,0.123,0.152,0.0
'2022/8/11/9:23:36',1.241,0.124,0.154,50.0
'2022/8/11/9:23:37',1.240,0.124,0.154,50.0
'2022/8/11/9:23:38',1.240,0.124,0.154,50.0
'2022/8/11/9:23:39',1.241,0.125,0.155,0.0
'2022/8/11/9:23:40',1.240,0.123,0.153,50.0
'2022/8/11/9:23:41',1.240,0.124,0.154,50.0
'2022/8/11/9:23:42',1.241,0.123,0.153,100.0
'2022/8/11/9:23:43',1.240,0.124,0.154,150.0
'2022/8/11/9:23:44',1.241,0.124,0.154,100.0
'2022/8/11/9:23:45',1.240,0.124,0.154,50.0
'2022/8/11/9:23:47',1.240,0.124,0.154,50.0
'2022/8/11/9:23:48',1.240,0.124,0.154,50.0
'2022/8/11/9:23:49',1.239,0.124,0.154,50.0
'2022/8/11/9:23:50',1.240,0.123,0.153,100.0
'2022/8/11/9:23:51',1.240,0.124,0.154,50.0
'2022/8/11/9:23:52',1.239,0.124,0.154,50.0
'2022/8/11/9:23:53',1.240,0.123,0.153,100.0
'2022/8/11/9:23:54',1.239,0.124,0.154,150.0
'2022/8/11/9:39:47',1.222,0.123,0.150,4.2
'2022/8/11/9:40:33',1.221,0.123,0.150,4.2
'2022/8/11/9:40:37',1.220,0.121,0.148,6.2
'2022/8/11/9:40:39',1.221,0.124,0.151,8.3
'2022/8/11/9:40:41',1.220,0.121,0.148,10.4
'2022/8/11/9:40:43',1.220,0.121,0.148,10.4
'2022/8/11/9:40:45',1.221,0.123,0.150,8.3
'2022/8/11/9:40:47',1.220,0.123,0.150,10.4
'2022/8/11/9:40:48',1.222,0.121,0.148,12.5
'2022/8/11/9:40:50',1.221,0.121,0.148,12.5
'2022/8/11/9:40:52',1.221,0.121,0.148,12.5
'2022/8/11/9:40:54',1.221,0.121,0.148,12.5
'2022/8/11/9:40:56',1.221,0.121,0.148,12.5
'2022/8/11/9:40:57',1.220,0.124,0.151,14.6
'2022/8/11/9:40:59',1.221,0.123,0.150,16.7
'2022/8/11/9:41:1',1.221,0.120,0.147,16.7
'2022/8/11/9:41:3',1.221,0.121,0.148,16.7
'2022/8/11/9:41:5',1.220,0.121,0.148,16.7
'2022/8/11/9:41:7',1.220,0.123,0.150,16.7
'2022/8/11/9:41:9',1.220,0.121,0.148,16.7
'2022/8/11/9:41:11',1.221,0.121,0.148,16.7
'2022/8/11/9:41:13',1.220,0.123,0.150,18.8
'2022/8/11/9:41:15',1.220,0.121,0.148,18.8
'2022/8/11/9:41:17',1.220,0.123,0.150,18.8
'2022/8/11/9:41:19',1.220,0.120,0.146,18.8
'2022/8/11/9:41:21',1.221,0.120,0.147,16.7
'2022/8/11/9:41:23',1.220,0.121,0.148,18.8
'2022/8/11/9:41:25',1.221,0.121,0.148,18.8
'2022/8/11/9:41:27',1.220,0.121,0.148,18.8
'2022/8/11/9:41:28',1.220,0.121,0.148,18.8
'2022/8/11/9:41:30',1.220,0.121,0.148,18.8
'2022/8/11/9:41:32',1.220,0.121,0.148,18.8
'2022/8/11/9:41:34',1.220,0.123,0.150,18.8
'2022/8/11/9:41:37',1.220,0.121,0.148,18.8
'2022/8/11/9:43:38',1.219,0.121,0.147,4.2
'2022/8/11/9:43:42',1.219,0.123,0.150,6.2
'2022/8/11/9:43:44',1.219,0.121,0.147,8.3
'2022/8/11/9:43:46',1.220,0.123,0.150,10.4
'2022/8/11/9:43:48',1.218,0.123,0.150,10.4
'2022/8/11/9:43:49',1.219,0.121,0.147,12.5
'2022/8/11/9:43:51',1.218,0.123,0.150,14.6
'2022/8/11/9:43:53',1.219,0.120,0.146,16.7
'2022/8/11/9:43:55',1.219,0.121,0.147,16.7
'2022/8/11/9:43:57',1.219,0.123,0.150,16.7
'2022/8/11/9:43:58',1.219,0.123,0.150,16.7
'2022/8/11/9:44:0',1.219,0.123,0.150,16.7
'2022/8/11/9:44:2',1.218,0.123,0.150,16.7
'2022/8/11/9:44:4',1.219,0.123,0.150,16.7
'2022/8/11/9:44:6',1.219,0.121,0.147,16.7
'2022/8/11/9:44:8',1.219,0.120,0.146,16.7
'2022/8/11/9:44:10',1.218,0.121,0.147,18.8
'2022/8/11/9:44:11',1.218,0.121,0.147,18.8
'2022/8/11/9:44:13',1.219,0.120,0.146,20.8
'2022/8/11/9:44:15',1.219,0.121,0.147,20.8
'2022/8/11/9:44:17',1.219,0.121,0.147,20.8
'2022/8/11/9:44:19',1.218,0.121,0.147,20.8
'2022/8/11/9:44:21',1.219,0.120,0.146,22.9
'2022/8/11/9:44:23',1.219,0.123,0.150,22.9
'2022/8/11/9:44:25',1.218,0.121,0.147,20.8
'2022/8/11/9:44:27',1.218,0.121,0.147,20.8
'2022/8/11/9:44:29',1.220,0.120,0.146,22.9
'2022/8/11/9:44:31',1.219,0.120,0.146,22.9
'2022/8/11/9:44:33',1.219,0.121,0.147,22.9
'2022/8/11/9:44:35',1.218,0.121,0.147,22.9
'2022/8/11/9:44:37',1.218,0.123,0.150,22.9
'2022/8/11/9:44:39',1.219,0.123,0.150,22.9
'2022/8/11/9:44:41',1.218,0.121,0.147,20.8
'2022/8/11/9:44:43',1.218,0.120,0.146,20.8
'2022/8/11/9:44:45',1.218,0.123,0.150,20.8
'2022/8/11/9:44:47',1.218,0.123,0.150,20.8
'2022/8/11/9:44:49',1.218,0.121,0.147,20.8
'2022/8/11/9:44:51',1.218,0.123,0.150,20.8
'2022/8/11/9:44:53',1.218,0.121,0.147,20.8
'2022/8/11/9:44:55',1.218,0.120,0.146,20.8
'2022/8/11/9:44:57',1.218,0.121,0.147,20.8
'2022/8/11/9:44:59',1.219,0.121,0.147,20.8
'2022/8/11/9:45:1',1.218,0.120,0.146,18.8
'2022/8/11/9:45:3',1.218,0.121,0.147,18.8
'2022/8/11/9:45:5',1.218,0.121,0.147,18.8
'2022/8/11/9:45:7',1.218,0.121,0.147,18.8
'2022/8/11/9:45:9',1.218,0.121,0.147,18.8
'2022/8/11/9:45:11',1.219,0.123,0.150,16.7
'2022/8/11/9:45:13',1.218,0.121,0.147,14.6
'2022/8/11/9:45:15',1.216,0.123,0.150,16.7
'2022/8/11/9:45:17',1.216,0.123,0.150,16.7
'2022/8/11/9:45:19',1.218,0.124,0.151,14.6
'2022/8/11/9:45:21',1.218,0.123,0.150,14.6
'2022/8/11/9:45:23',1.218,0.121,0.147,14.6
'2022/8/11/9:45:25',1.218,0.121,0.147,14.6
'2022/8/11/9:45:28',1.216,0.123,0.150,16.7
'2022/8/11/9:45:30',1.218,0.121,0.147,18.8
'2022/8/11/9:45:32',1.218,0.121,0.147,18.8
'2022/8/11/9:45:34',1.219,0.121,0.147,18.8
'2022/8/11/9:45:36',1.218,0.121,0.147,18.8
'2022/8/11/9:45:38',1.216,0.123,0.150,20.8
'2022/8/11/9:45:40',1.218,0.121,0.147,22.9
'2022/8/11/9:45:42',1.218,0.121,0.147,22.9
'2022/8/11/9:45:44',1.218,0.120,0.146,22.9
'2022/8/11/9:45:46',1.218,0.120,0.146,22.9
'2022/8/11/9:45:49',1.216,0.123,0.150,25.0
'2022/8/11/9:45:51',1.218,0.121,0.147,27.1
'2022/8/11/9:45:53',1.218,0.120,0.146,27.1
'2022/8/11/9:45:55',1.218,0.123,0.150,27.1
'2022/8/11/9:45:57',1.216,0.121,0.147,25.0
'2022/8/11/9:45:59',1.215,0.121,0.147,25.0
'2022/8/11/9:46:1',1.218,0.121,0.147,25.0
'2022/8/11/9:46:3',1.218,0.123,0.150,25.0
'2022/8/11/9:46:5',1.216,0.123,0.150,25.0
'2022/8/11/9:46:7',1.218,0.123,0.150,25.0
'2022/8/11/9:46:10',1.216,0.123,0.150,25.0
'2022/8/11/9:46:12',1.218,0.121,0.147,27.1
'2022/8/11/9:46:14',1.216,0.121,0.147,27.1
'2022/8/11/9:46:16',1.216,0.123,0.150,27.1
'2022/8/11/9:46:18',1.216,0.123,0.150,27.1
'2022/8/11/9:46:20',1.218,0.121,0.147,29.2
'2022/8/11/9:46:22',1.218,0.121,0.147,29.2
'2022/8/11/9:46:24',1.216,0.120,0.146,27.1
'2022/8/11/9:46:27',1.216,0.120,0.146,27.1
'2022/8/11/9:46:29',1.215,0.121,0.147,29.2
'2022/8/11/9:46:31',1.216,0.120,0.146,31.2
'2022/8/11/9:46:33',1.218,0.121,0.147,29.2
'2022/8/11/9:46:35',1.216,0.123,0.150,31.2
'2022/8/11/9:46:37',1.218,0.121,0.147,33.3
'2022/8/11/9:46:40',1.216,0.121,0.147,33.3
'2022/8/11/9:46:42',1.218,0.121,0.147,33.3
'2022/8/11/9:46:44',1.216,0.123,0.150,35.4
'2022/8/11/9:46:46',1.218,0.120,0.146,37.5
'2022/8/11/9:46:48',1.216,0.121,0.147,39.6
'2022/8/11/9:46:51',1.215,0.123,0.149,41.7
'2022/8/11/9:46:53',1.216,0.121,0.147,43.8
'2022/8/11/9:46:55',1.216,0.123,0.150,43.8
'2022/8/11/9:46:58',1.216,0.121,0.147,43.8
'2022/8/11/9:47:0',1.216,0.120,0.146,43.8
'2022/8/11/9:47:2',1.218,0.121,0.147,41.7
'2022/8/11/9:47:5',1.216,0.121,0.147,41.7
'2022/8/11/9:47:7',1.216,0.121,0.147,41.7
'2022/8/11/9:47:9',1.215,0.121,0.147,41.7
'2022/8/11/9:47:11',1.215,0.121,0.147,41.7
'2022/8/11/9:47:14',1.215,0.121,0.147,41.7
'2022/8/11/9:47:16',1.216,0.123,0.150,39.6
'2022/8/11/9:47:18',1.215,0.123,0.149,37.5
'2022/8/11/9:47:21',1.218,0.123,0.150,35.4
'2022/8/11/9:47:23',1.215,0.120,0.146,33.3
'2022/8/11/9:47:26',1.216,0.121,0.147,31.2
'2022/8/11/9:47:28',1.216,0.120,0.146,31.2
'2022/8/11/9:47:30',1.216,0.121,0.147,31.2
'2022/8/11/9:47:33',1.215,0.120,0.146,29.2
'2022/8/11/9:47:35',1.216,0.123,0.150,27.1
'2022/8/11/9:47:37',1.216,0.121,0.147,27.1
'2022/8/11/9:47:40',1.215,0.120,0.146,25.0
'2022/8/11/9:47:42',1.216,0.123,0.150,22.9
'2022/8/11/9:47:45',1.215,0.123,0.149,20.8
'2022/8/11/9:47:47',1.216,0.121,0.147,22.9
'2022/8/11/9:47:49',1.216,0.121,0.147,22.9
'2022/8/11/9:47:52',1.215,0.121,0.147,22.9
'2022/8/11/9:47:55',1.215,0.120,0.146,22.9
'2022/8/11/9:47:57',1.215,0.121,0.147,22.9
'2022/8/11/9:47:59',1.215,0.123,0.149,22.9
'2022/8/11/9:48:2',1.215,0.121,0.147,22.9
'2022/8/11/9:48:5',1.215,0.121,0.147,22.9
'2022/8/11/9:48:7',1.216,0.119,0.145,25.0
'2022/8/11/9:48:10',1.215,0.120,0.146,27.1
'2022/8/11/9:48:12',1.214,0.121,0.147,29.2
'2022/8/11/9:48:15',1.216,0.121,0.147,29.2
'2022/8/11/9:48:17',1.215,0.120,0.146,27.1
'2022/8/11/9:48:19',1.215,0.120,0.146,27.1
'2022/8/11/9:48:22',1.215,0.120,0.146,27.1
'2022/8/11/9:48:24',1.216,0.123,0.150,25.0
'2022/8/11/9:48:27',1.215,0.121,0.147,22.9
'2022/8/11/9:48:29',1.215,0.121,0.147,22.9
'2022/8/11/9:48:32',1.215,0.120,0.146,22.9
'2022/8/11/9:48:34',1.215,0.121,0.147,22.9
'2022/8/11/9:48:36',1.215,0.121,0.147,22.9
'2022/8/11/9:48:39',1.218,0.121,0.147,22.9
'2022/8/11/9:48:41',1.215,0.123,0.149,25.0
'2022/8/11/9:48:44',1.215,0.120,0.146,25.0
'2022/8/11/9:48:46',1.215,0.121,0.147,25.0
'2022/8/11/9:48:49',1.214,0.123,0.149,27.1
'2022/8/11/9:48:51',1.214,0.121,0.147,27.1
'2022/8/11/9:48:54',1.214,0.121,0.147,27.1
'2022/8/11/9:48:57',1.215,0.121,0.147,27.1
'2022/8/11/9:48:59',1.215,0.120,0.146,27.1
'2022/8/11/9:49:3',1.215,0.123,0.149,27.1
'2022/8/11/9:49:5',1.215,0.121,0.147,27.1
'2022/8/11/9:49:8',1.215,0.121,0.147,27.1
'2022/8/11/9:49:10',1.215,0.121,0.147,27.1
'2022/8/11/9:49:13',1.214,0.121,0.147,27.1
'2022/8/11/9:49:15',1.215,0.120,0.146,29.2
'2022/8/11/9:49:18',1.215,0.120,0.146,29.2
'2022/8/11/9:49:20',1.215,0.121,0.147,29.2
'2022/8/11/9:49:23',1.215,0.123,0.149,29.2
'2022/8/11/9:49:26',1.215,0.121,0.147,29.2
'2022/8/11/9:49:28',1.214,0.120,0.146,27.1
'2022/8/11/9:49:31',1.214,0.121,0.147,27.1
'2022/8/11/9:49:34',1.214,0.120,0.146,27.1
'2022/8/11/9:49:36',1.215,0.121,0.147,25.0
'2022/8/11/9:49:39',1.214,0.121,0.147,25.0
'2022/8/11/9:49:42',1.214,0.123,0.149,25.0
'2022/8/11/9:49:44',1.215,0.120,0.146,27.1
'2022/8/11/9:49:47',1.215,0.120,0.146,27.1
'2022/8/11/9:49:50',1.214,0.121,0.147,29.2
'2022/8/11/9:49:52',1.215,0.123,0.149,27.1
'2022/8/11/9:49:55',1.216,0.121,0.147,29.2
'2022/8/11/9:49:58',1.215,0.121,0.147,29.2
'2022/8/11/9:50:0',1.215,0.120,0.146,29.2
'2022/8/11/9:50:3',1.215,0.121,0.147,29.2
'2022/8/11/9:50:6',1.214,0.120,0.146,27.1
'2022/8/11/9:50:9',1.215,0.121,0.147,25.0
'2022/8/11/9:50:11',1.214,0.119,0.144,22.9
'2022/8/11/9:50:14',1.215,0.120,0.146,20.8
'2022/8/11/9:50:17',1.215,0.121,0.147,20.8
'2022/8/11/9:50:20',1.215,0.123,0.149,20.8
'2022/8/11/9:50:22',1.214,0.120,0.146,18.8
'2022/8/11/9:50:25',1.214,0.123,0.149,18.8
'2022/8/11/9:50:28',1.214,0.121,0.147,18.8
'2022/8/11/9:50:31',1.214,0.120,0.146,18.8
'2022/8/11/9:50:34',1.215,0.123,0.149,16.7
'2022/8/11/9:50:36',1.214,0.121,0.147,14.6
'2022/8/11/9:50:39',1.214,0.121,0.147,14.6
'2022/8/11/9:50:42',1.215,0.121,0.147,14.6
'2022/8/11/9:50:45',1.214,0.121,0.147,14.6
'2022/8/11/9:50:48',1.214,0.121,0.147,14.6
'2022/8/11/9:50:51',1.214,0.121,0.147,14.6
'2022/8/11/9:50:53',1.214,0.121,0.147,14.6
'2022/8/11/9:50:56',1.212,0.121,0.147,14.6
'2022/8/11/9:51:28',1.214,0.123,0.149,4.2
'2022/8/11/9:51:32',1.214,0.121,0.147,6.2
'2022/8/11/9:51:33',1.214,0.121,0.147,8.3
'2022/8/11/9:51:35',1.212,0.120,0.145,10.4
'2022/8/11/9:51:37',1.212,0.120,0.145,10.4
'2022/8/11/9:51:39',1.214,0.121,0.147,8.3
'2022/8/11/9:51:41',1.212,0.123,0.149,10.4
'2022/8/11/9:51:42',1.214,0.121,0.147,12.5
'2022/8/11/9:51:44',1.214,0.121,0.147,12.5
'2022/8/11/9:51:46',1.212,0.121,0.147,12.5
'2022/8/11/9:51:48',1.212,0.120,0.145,12.5
'2022/8/11/9:51:49',1.212,0.121,0.147,12.5
'2022/8/11/9:51:51',1.214,0.120,0.146,14.6
'2022/8/11/9:51:53',1.214,0.121,0.147,14.6
'2022/8/11/9:52:10',1.212,0.120,0.145,4.2
'2022/8/11/9:52:13',1.214,0.120,0.146,6.2
'2022/8/11/9:52:15',1.212,0.120,0.145,8.3
'2022/8/11/9:52:17',1.212,0.121,0.147,10.4
'2022/8/11/9:52:18',1.212,0.121,0.147,10.4
'2022/8/11/9:52:20',1.212,0.120,0.145,10.4
'2022/8/11/9:52:22',1.212,0.121,0.147,10.4
'2022/8/11/9:52:23',1.214,0.121,0.147,10.4
'2022/8/11/9:52:25',1.212,0.121,0.147,10.4
'2022/8/11/9:52:27',1.211,0.120,0.145,8.3
'2022/8/11/9:52:28',1.212,0.120,0.145,10.4
'2022/8/11/9:52:30',1.211,0.121,0.147,12.5
'2022/8/11/9:52:31',1.212,0.121,0.147,12.5
'2022/8/11/9:52:33',1.212,0.120,0.145,12.5
'2022/8/11/9:52:35',1.212,0.123,0.149,12.5
'2022/8/11/9:52:36',1.211,0.120,0.145,10.4
'2022/8/11/9:52:38',1.212,0.121,0.147,8.3
'2022/8/11/9:52:40',1.212,0.121,0.147,10.4
'2022/8/11/9:52:42',1.212,0.120,0.145,10.4
'2022/8/11/9:52:43',1.211,0.121,0.147,12.5
'2022/8/11/9:52:45',1.211,0.123,0.149,12.5
'2022/8/11/9:52:47',1.212,0.121,0.147,14.6
'2022/8/11/9:52:48',1.212,0.123,0.149,14.6
'2022/8/11/9:52:50',1.212,0.121,0.147,14.6
'2022/8/11/9:52:52',1.211,0.121,0.147,14.6
'2022/8/11/9:52:54',1.212,0.121,0.147,14.6
'2022/8/11/9:52:55',1.211,0.121,0.147,14.6
'2022/8/11/9:52:57',1.211,0.120,0.145,14.6
'2022/8/11/9:52:59',1.212,0.121,0.147,12.5
'2022/8/11/9:53:1',1.212,0.121,0.147,12.5
'2022/8/11/9:53:2',1.212,0.121,0.147,12.5
'2022/8/11/9:53:4',1.214,0.121,0.147,12.5
'2022/8/11/9:53:6',1.211,0.121,0.147,12.5
'2022/8/11/9:53:8',1.212,0.121,0.147,12.5
'2022/8/11/9:53:9',1.212,0.121,0.147,12.5
'2022/8/11/9:53:11',1.211,0.121,0.147,12.5
'2022/8/11/9:53:13',1.211,0.120,0.145,12.5
'2022/8/11/9:53:15',1.212,0.120,0.145,12.5
'2022/8/11/9:53:16',1.211,0.121,0.147,14.6
'2022/8/11/9:53:18',1.214,0.124,0.151,12.5
'2022/8/11/9:56:50',1.210,0.120,0.145,4.2
'2022/8/11/9:56:53',1.210,0.120,0.145,6.2
'2022/8/11/9:56:55',1.209,0.120,0.145,8.3
'2022/8/11/9:56:57',1.210,0.120,0.145,10.4
'2022/8/11/9:56:59',1.210,0.120,0.145,10.4
'2022/8/11/9:57:0',1.210,0.120,0.145,10.4
'2022/8/11/9:57:2',1.210,0.121,0.146,10.4
'2022/8/11/9:57:4',1.211,0.121,0.147,8.3
'2022/8/11/9:57:5',1.210,0.120,0.145,10.4
'2022/8/11/9:57:7',1.209,0.121,0.146,12.5
'2022/8/11/9:57:8',1.210,0.120,0.145,14.6
'2022/8/11/11:21:32',1.183,0.118,0.140,4.2
'2022/8/11/11:21:36',1.183,0.119,0.141,6.2
'2022/8/11/11:21:37',1.184,0.118,0.140,8.3
'2022/8/11/11:21:39',1.183,0.119,0.141,10.4
'2022/8/11/11:21:41',1.184,0.119,0.141,10.4
'2022/8/11/11:21:42',1.183,0.116,0.137,8.3
'2022/8/11/11:21:44',1.184,0.118,0.140,10.4
'2022/8/11/11:21:46',1.183,0.118,0.140,10.4
'2022/8/11/11:21:47',1.183,0.118,0.140,10.4
'2022/8/11/11:21:49',1.184,0.119,0.141,8.3
'2022/8/11/11:21:51',1.184,0.116,0.137,10.4
'2022/8/11/11:21:52',1.183,0.119,0.141,12.5
'2022/8/11/11:21:54',1.184,0.118,0.140,14.6
'2022/8/11/11:21:56',1.184,0.118,0.140,14.6
'2022/8/11/11:21:57',1.183,0.119,0.141,16.7
'2022/8/11/11:21:59',1.184,0.118,0.140,18.8
'2022/8/11/11:22:1',1.183,0.118,0.140,18.8
'2022/8/11/11:22:2',1.183,0.118,0.140,18.8
'2022/8/11/11:22:4',1.183,0.116,0.137,18.8
'2022/8/11/11:22:6',1.183,0.118,0.140,18.8
'2022/8/11/11:22:8',1.183,0.118,0.140,18.8
'2022/8/11/11:22:9',1.184,0.119,0.141,16.7
'2022/8/11/11:22:11',1.183,0.118,0.140,14.6
'2022/8/11/11:22:13',1.185,0.118,0.140,14.6
'2022/8/11/11:22:15',1.184,0.116,0.137,12.5
'2022/8/11/11:22:16',1.183,0.119,0.141,14.6
'2022/8/11/11:22:18',1.184,0.119,0.141,14.6
'2022/8/11/11:22:20',1.184,0.118,0.140,14.6
'2022/8/11/11:22:22',1.184,0.119,0.141,14.6
'2022/8/11/11:22:23',1.183,0.118,0.140,12.5
'2022/8/11/11:22:25',1.184,0.118,0.140,12.5
'2022/8/11/11:22:27',1.181,0.118,0.139,10.4
'2022/8/11/11:22:28',1.183,0.118,0.140,8.3
'2022/8/11/11:22:30',1.184,0.119,0.141,10.4
'2022/8/11/11:22:32',1.181,0.119,0.141,10.4
'2022/8/11/11:22:34',1.183,0.118,0.140,12.5
'2022/8/11/11:22:36',1.183,0.118,0.140,12.5
'2022/8/11/11:22:37',1.183,0.119,0.141,12.5
